181;43;CARBON TETRAFLUORIDE;88.005;86.4;145.2;227.6;3738.8925;140;0.277;0.191;0;0;0;0;0;-933478;-888855.24;11971.96;43
182;45;CARBONYL SULFIDE;60.07;134.3;222.9;375;5876.85;140;0.26;0.099;1.274;173.7;0.7;0;0;-138472.88;-165723.74;0;45
183;6;CHLORINE;70.906;172.2;238.7;417;7700.7;124;0.275;0.073;1.563;239.1;0.2;191.96;172.55;0;0;20427.68;6
184;239;CHLOROBENZENE;112.559;227.6;404.9;632.4;4519.095;308;0.265;0.249;1.106;293;1.6;477.76;276.22;51864.54;99208.2;36564.71;239
185;48;CHLORODIFLUOROMETHANE;86.469;113;232.4;369.2;4975.0575;165;0.267;0.215;1.23;289;0;0;0;-501901.4;470799.42;20201.636;48
186;50;CHLOROFORM;119.378;209.6;334.3;536.4;5471.55;239;0.293;0.216;1.489;293;1.1;394.81;246.5;101301.2;-68566.68;29720.6;50
187;66;CHLOROPENTAFLUOROETHANE;154.467;167;234;353.2;3161.34;252;0.271;0.253;0;0;0.3;0;0;0;0;19464.9;66
188;38;CHLOROTRIFLUOROMETHANE;104.459;92;191.7;302;3921.2775;180;0.282;0.18;0;0;0.5;0;0;-694876;-654271.8;15513.316;38
189;338;CIS-1,2-DIMETHYLCYCLOHEXANE;112.216;223.1;402.9;606;2968.8225;0;0;0.236;0.796;293;0;0;0;-181086.36;35246.12;32608.94;338
190;302;CIS-1,2-DIMETHYLCYCLOPENTANE;98.189;219.3;372.7;564.8;3445.05;368;0.27;0.269;0.777;289;0;0;0;-129598.56;45752.98;31713.136;302
191;340;CIS-1,3-DIMETHYLCYCLOHEXANE;112.216;197.6;393.3;591;2968.8225;0;0;0.224;0.766;293;0;0;0;-184853.76;29846.18;32818.24;340
192;342;CIS-1,4-DIMETHYLCYCLOHEXANE;112.216;185.7;397.5;598;2968.8225;0;0;0.234;0.783;293;0;0;0;-176732.92;37967.02;33781.02;342
193;160;CIS-2-BUTENE;56.108;87.8;266.9;419.6;4022.6025;240;0.277;0.187;0.595;293;0.3;256.3;151.86;-125.58;71329.44;21926.268;161
194;252;CIS-2-HEXENE;84.162;132;342;518;3282.93;351;0.27;0.256;0.687;293;0;344.33;197.95;-52366.86;76268.92;29134.56;252
195;207;CIS-2-PENTENE;70.135;121.8;310.1;476;3647.7;300;0.28;0.24;0.656;293;0;305.31;175.72;-28088.06;71873.62;26120.64;207
196;254;CIS-3-HEXENE;84.162;135.3;339.6;517;3282.93;350;0.27;0.225;0.68;293;0.3;344.33;197.95;-47636.68;83050.24;28715.96;254
197;410;CIS-DECALIN;138.254;230;468.9;702.2;3141.075;0;0;0.23;0.897;293;0;0;0;-169030.68;85854.86;39348.4;410
199;74;CYANOGEN;52.035;245.3;252.5;400;5978.175;0;0;0.24;0;0;0.2;0;0;309094.24;297331.58;0;74
200;162;CYCLOBUTANE;56.108;167.6;274;428.6;4103.6625;238;0.274;0.214;0.604;293;0;259.01;153.3;-11176.62;62999.3;22767.654;163
201;300;CYCLOHEPTANE;98.189;265;391.9;589;3718.6275;390;0.3;0.336;0.81;293;0;0;0;-119384.72;63041.16;33069.4;300
202;249;CYCLOHEXANE;84.162;279.7;353.9;553.4;4073.265;308;0.273;0.213;0.779;293;0.3;653.62;290.84;-123193.98;31771.74;29971.76;249
203;264;CYCLOHEXANOL;100.161;298;434.3;625;3749.025;327;0.24;0.55;0.942;303;1.7;0;0;-294694.4;-117961.48;45501.82;264
204;248;CYCLOHEXANONE;95.145;242;428.8;629;3850.35;312;0.23;0.443;0.951;288;3.1;787.38;336.47;-230230;-90794.34;39767;248
205;247;CYCLOHEXENE;82.146;169.7;356.1;560.4;4346.8425;292;0.27;0.21;0.816;289;0.6;506.92;264.54;-5358.08;106910.44;30474.08;247
206;205;CYCLOPENTANE;70.135;179.3;322.4;511.6;4508.9625;260;0.276;0.192;0.745;293;0;406.69;231.67;-77273.56;38636.78;27309.464;205
207;203;CYCLOPENTANONE;84.118;222.5;403.9;626;5370.225;268;0.28;0.35;0.95;293;3;574.71;303.44;-192723.44;0;36585.64;203
208;196;CYCLOPENTENE;68.119;138.1;317.4;506;0;0;0;0;0.772;293;0.9;396.83;218.66;32943.82;110845.28;26999.7;196
209;118;CYCLOPROPANE;55.08;180.3;370.5;564.4;4184.7225;230;0.205;0.318;0.782;293;3.7;366.77;225.86;50650.6;96194.28;32274.06;119
210;9;DEUTERIUM;4.032;18.7;23.7;38.4;1661.73;60.3;0.314;-0.13;0.165;22.7;0;19.67;8.38;0;0;1222.312;9
211;10;DEUTERIUM OXIDE;20.031;277;374.6;644;21663.285;55.6;0.225;0;1.105;293;1.9;757.92;304.58;-249360.02;-234750.88;41357.68;10
212;52;DIBROMOMETHANE;173.835;220.6;370;583;7194.075;0;0;0;2.5;293;1.9;428.91;294.57;-4186;-5609.24;0;52
213;375;DIBUTYLAMINE;129.247;211;432.8;596;2533.125;517;0.26;0.59;0.767;293;1.1;581.42;286.54;0;0;39767;375
214;449;DIBUTYL-O-PHTHALATE;278.35;238;608;0;0;0;0;0;1.047;293;0;-4;1.67;-33488;10833786.6;0;449
215;39;DICHLORODIFLUOROMETHANE;120.914;115.4;243.4;385;4123.9275;217;0.28;0.176;1.75;158;0.5;215.09;2165.55;-62790;-442460.2;19975.592;39
216;53;DICHLOROMETHANE;84.933;178.1;313;510;6079.5;193;0.277;0.193;1.317;298;1.8;359.55;225.13;95440.8;-68901.56;28004.34;53
217;49;DICHLOROMONOFLUOROMETHANE;102.923;138;282;451.6;5167.575;197;0.272;0.202;1.38;282;1.3;0;0;-298880.4;268322.6;24948.56;49
218;107;DIETHYL AMINE;45.085;181;280;437.6;5309.43;187;0.272;0.288;0.656;293;0;0;0;-18837;68022.5;26497.38;107
219;193;DIETHYL AMINE;73.139;188;340.6;516;4255.65;284;0.28;0;0;0;1.2;0;0;0;0;30976.4;194
220;190;DIETHYL DISULFIDE;90.18;169.2;365.3;557;3961.8075;318;0.272;0.3;0.837;293;1.6;407.59;233.32;-83510.7;17790.5;31771.74;191
221;215;DIETHYL KETONE;86.134;234.2;375.1;561;3738.8925;336;0.269;0.347;0.814;293;2.7;409.17;236.65;-258778.52;-135333.38;33739.16;215
222;189;DIETHYL SULFIDE;106.122;265;519;681;607.95;316;0.26;0;1.116;293;0;1943;385.24;-571389;0;57222.62;190
223;188;DIETHYLENE GLYCOL;90.123;202;358.6;536;3870.615;271;0.235;0.371;0.867;293;0;0;0;0;0;31436.86;189
224;434;DIHEXYL ETHER;186.339;230;499.6;657;1823.85;720;0.24;0.7;0.794;293;0;723.43;323.35;0;0;45627.4;434
225;278;DIISOPROPYL ETHER;102.177;187.7;341.5;500;2877.63;386;0.267;0.34;0.724;293;1.2;410.58;219.67;-318973.2;-121938.18;29343.86;278
226;101;DIMETHYL ETHER;46.069;131.7;248.3;400;5370.225;178;0.287;0.192;0.667;293;1.3;0;0;-184142.14;-112980.14;21516.04;101
227;155;DIMETHYL OXALATE;102.089;199;412;569;4681.215;290;0.287;0;1.087;293;3;502.33;286.04;-575993.6;-476910.98;41232.1;156
228;105;DIMETHYL SULFIDE;62.13;174.9;310.5;503;5532.345;201;0.266;0.19;0.848;293;1.5;267.34;184.24;-37548.42;6948.76;26957.84;105
229;429;DIPHENYL;154.212;342.4;528.4;789;3850.35;502;0.295;0.364;0.99;347;0;733.87;369.58;182174.72;280210.84;45627.4;429
230;430;DIPHENYL ETHER;170.211;300;531.2;766;3141.075;0;0;0.44;1.066;303;1.1;1146;379.29;49980.84;0;47134.36;430
231;437;DIPHENYLMETHANE;168.239;30537.5;767;29.4;0;0;0;0.471;1.006;293;0.4;0;0;0;0;0;437
232;279;DIPROPYLAMINE;101.193;210;382.4;550;3141.075;407;0.28;0.455;0.738;293;1;561.11;257.39;0;0;37004.24;279
233;435;DODECANOL;186.339;297.1;533.1;679;1925.175;718;0.24;0;0.835;293;1.6;-4;1.86;-33488;5934910.8;0;435
234;100;ETHANE;30.07;89.9;184.5;305.4;4883.865;148;0.285;0.098;0.548;183;0;156.6;95.57;-84724.64;-32943.82;14713.79;100
235;102;ETHANOL;46.069;159.1;351.5;516.2;6383.475;167;0.248;0.635;0.789;293;1.7;686.64;300.88;-234918.32;-168360.92;38762.36;102
236;171;ETHYL ACETATE;88.107;285;374.5;587;5208.105;238;0.254;0.288;1.033;293;0.4;660.36;308.77;-315205.8;-180877.06;36376.34;172
237;204;ETHYL ACRYLATE;100.118;201;373;552;3749.025;320;0.261;0.4;0.921;293;0;438.04;256.84;0;0;33278.7;204
238;106;ETHYL AMINE;45.085;192;289.7;456;5623.5375;178;0.264;0.284;0.683;293;1.3;340.54;192.44;-46046;37297.26;28046.2;106
239;377;ETHYL BENZOATE;150.178;238.3;485.9;697;3242.4;451;0.25;0.48;1.046;293;1.9;746.5;338.47;0;0;44790.2;377
240;96;ETHYL BROMIDE;108.966;154.6;311.5;503.8;6231.4875;215;0.32;0.254;1.451;298;2;369.8;220.68;-64045.8;-26329.94;26497.38;96
241;277;ETHYL BUTYL ETHER;102.177;170;365.4;531;3039.75;390;0.27;0.4;0.749;293;1.2;443.32;234.68;0;0;31813.6;277
242;268;ETHYL BUTYRATE;116.16;180;394;566;3141.075;395;0.26;0.47;0.879;293;1.8;489.95;264.22;0;0;34325.2;268
243;97;ETHYL CHLORIDE;64.515;136.8;285.4;460.4;5268.9;199;0.274;0.19;0.896;293;2;320.94;190.83;-111766.2;-60027.24;24697.4;97
244;186;ETHYL ETHER;74.123;298.8;355.6;506.2;3971.94;275;0.259;0.618;0.787;293;1.7;972.1;363.38;-312568.62;-177737.56;39055.38;187
245;98;ETHYL FLUORIDE;48.06;129.9;235.4;375.3;5025.72;169;0.272;0.238;0;0;2;0;0;-261625;-209634.88;0;98
246;127;ETHYL FORMATE;74.08;252.5;414;612;5370.225;230;0.242;0.536;0.993;293;1.5;535.04;299.32;-455353.08;-369498.22;32232.2;128
247;269;ETHYL ISOBUTYRATE;116.16;185;384.2;553;3039.75;410;0.27;0.427;0.869;293;2.1;0;0;0;0;35015.89;269
248;104;ETHYL MERCAPTAN;62.134;125.3;308.2;499;5491.815;207;0.274;0.19;0.839;293;1.5;419.6;206.21;-46129.72;-4688.32;26790.4;104
249;219;ETHYL PROPIONATE;102.134;199.3;273;546;3363.99;345;0.256;0.395;0.895;289;1.8;463.31;248.72;-470087.8;-323661.52;34241.48;219
250;231;ETHYL PROPYL ETHER;88.15;146.4;336.8;500.6;3252.5325;0;0;0.331;0.733;293;1.2;399.87;213.39;0;0;30515.94;231
251;325;ETHYLBENZENE;106.168;178.2;409.3;617.1;3607.17;374;0.263;0.301;0.867;293;0.4;472.82;264.22;29804.32;130645.06;35581;325
252;344;ETHYLCYCLOHEXANE;112.216;161.8;404.9;609;3029.6175;450;0.27;0.243;0.788;293;0;506.43;280.76;-171835.3;39264.68;34325.2;344
253;304;ETHYLCYCLOPENTANE;98.189;134.7;376.6;569.5;3394.3875;375;0.269;0.283;0.771;289;0;433.81;249.72;-127128.82;44580.9;32294.99;304
254;88;ETHYLENE;28.054;104;169.4;282.4;5035.8525;129;0.276;0.085;0.577;163;0;168.98;93.94;52325;68148.08;13550.082;88
255;103;ETHYLENE GLYCOL;62.069;260.2;470.4;645;7700.7;186;0.27;0;1.114;293;2.2;1365;402.41;-38929.8;-304615.22;52534.3;103
256;99;ETHYLENE IMINE;43.069;195;329.8;0;0;0;0;0;0.833;298;1.9;0;0;123487;178072.44;32064.76;99
257;93;ETHYLENE OXIDE;44.054;161;283.5;469;7194.075;140;0.258;0.2;0.899;273;1.9;341.88;194.22;-52659.88;-13102.18;25618.32;93
258;108;ETHYLENEDIAMINE;61.084;283.5;443.5;614;4458.3;196;0.17;0;1.016;293;2.6;1984.1;367.03;-201681.48;0;50232;109
259;11;FLUORINE;37.997;53.5;85;144.3;5218.2375;66.2;0.288;0.048;1.51;85;0;84.2;52.52;0;0;6530.16;11
260;240;FLUOROBENZENE;96.104;234;358.5;560.1;4549.4925;271;0.265;0.245;1.024;293;1.4;452.06;252.89;-116621.96;-69069;0;240
261;54;FORMALDEHYDE;30.026;156;254;408;6586.125;0;0;0.253;0.815;253;2.3;319.83;171.35;-115952.2;-109966.22;23023;54
262;55;FORMIC ACID;46.025;281.5;373.8;580;0;0;0;0;1.226;288;1.5;729.35;325.72;378791.14;-351163.54;21934.64;55
263;145;FURAN;52.076;227.6;278.1;455;4964.925;202;0.26;0.092;0.71;273;0;0;0;304740.8;306122.18;24488.1;146
264;138;GLYCEROL;76.096;246.4;487.6;658;5978.175;241;0.26;0;1.053;293;3.7;1813;406.96;-409014.06;0;56511;139
265;24;HELIUM;4.003;0;4.2;5.2;222.915;57.3;0.301;-0.387;0.123;4.3;0;0;0;0;0;92.092;24
266;454;HEPTADECANOL;256.474;327;597;736;1418.55;0;0;0;0.848;327;0;0;0;-546147.42;-44664.62;60697;454
267;23;HYDRAZINE;32.045;274.7;386.7;653;14692.125;96.1;0.26;0.328;1.008;293;3;524.98;290.88;95231.5;158607.54;44790.2;23
268;19;HYDROGEN;2.016;14;20.4;33.2;1296.96;65;0.305;-0.22;0.071;20;0;13.82;5.39;0;0;904.176;19
269;15;HYDROGEN BROMIDE;80.912;187.1;206.1;363.2;8551.83;100;0.283;0.063;2.16;216;0.8;88.08;166.32;-36250.76;-53287.78;17664.92;15
270;16;HYDROGEN CHLORIDE;36.461;159;188.1;324.6;8308.65;81;0.249;0.12;1.193;188.1;1.1;372.78;277.74;-92343.16;-95315.22;16157.96;16
271;51;HYDROGEN CYANIDE;27.026;259.9;298.9;456.8;5390.49;139;0.197;0.407;0.688;293;3;194.7;145.31;130603.2;120180.06;25229.022;51
272;17;HYDROGEN FLUORIDE;20.006;190;292.7;461;6484.8;69;0.12;0.372;0.967;293;0;438.74;199.62;-271252.8;-273345.8;6697.6;17
273;18;HYDROGEN IODIDE;127.912;222.4;237.6;424;8308.65;131;0.309;0.05;2.803;237;0.5;155.15;285.43;26371.8;1590.68;19774.664;18
274;21;HYDROGEN SULFIDE;34.08;187.6;212.8;373.2;8936.865;98.5;0.284;0.1;0.993;213.6;0.9;342.79;165.54;-20176.52;-33069.4;18669.56;21
275;25;IODINE;253.808;386.8;457.5;819;11652.375;155;0.265;0.299;3.74;453.2;1.3;559.62;520.55;0;0;41860;25
276;241;IODOBENZENE;204.011;241.8;461.4;721;4519.095;351;0.265;0.246;1.855;277;1.4;565.72;331.21;162626.1;187867.68;39515.84;241
277;184;ISOBUTANOL;74.123;158.5;372.7;536;4194.855;268;0.252;0.576;0.807;293;1.7;1441.7;331.5;-292768.84;-167691.16;40813.5;185
278;267;ISOBUTYL ACETATE;116.16;174.3;390;561;3039.75;414;0.27;0.479;0.875;293;1.9;533.99;270.49;-495371.24;0;35865.648;267
279;192;ISOBUTYL AMINE;73.139;224.1;350.6;524;4154.325;288;0.27;0.396;0.739;293;1.3;472.06;246.98;-92092;49227.36;32106.62;193
280;217;ISOBUTYL FORMATE;102.134;178;371.6;551;3880.7475;350;0.296;0.39;0.885;293;1.9;0;0;0;0;34199.62;217
281;401;ISOBUTYLBENZENE;134.222;221.7;445.9;650;3141.075;480;0.28;0.378;0.853;293;0.3;0;0;-21557.9;0;37841.44;401
282;414;ISOBUTYLCYCLOHEXANE;140.27;0;444.5;659;3120.81;0;0;0.319;0.795;293;0;0;0;0;0;0;414
283;165;ISOBUTYRALDEHYDE;72.107;176.8;348;524;4053;278;0.26;0.352;0.802;293;2.6;472.31;233.42;-205114;-114821.98;31520.58;166
284;172;ISOBUTYRIC ACID;88.107;189.6;350.3;523.2;3830.085;286;0.252;0.363;0.901;293;1.9;427.38;235.94;-443129.96;-327554.5;32232.2;173
285;133;ISOPROPYL ALCOHOL;60.096;146.9;370.4;536.7;5167.575;218.5;0.253;0.624;0.804;293;1.7;951.04;327.83;-256518.08;-161872.62;41776.28;134
286;141;ISOPROPYL AMINE;59.112;190;321.8;497;4742.01;233;0.267;0.229;0.717;293;1.3;0;0;-72417.8;39808.86;29720.6;142
287;130;ISOPROPYL CHLORIDE;78.542;150.4;319.6;503;4579.89;254;0.278;0.23;0.891;293;2;374.77;215;-130184.6;-50692.46;27250.86;131
288;379;ISOPROPYLBENZENE;120.195;177.1;425.6;631;3212.0025;428;0.26;0.335;0.862;293;0.4;517.17;276.22;3934.84;137049.64;37548.42;379
289;387;ISOPROPYLCYCLOHEXANE;126.243;183.4;427.7;640;2837.1;0;0;0.237;0.802;293;0;0;0;0;0;0;387
290;351;ISOPROPYLCYCLOPENTANE;112.216;160.5;399.6;601;2938.425;0;0;0.24;0.776;293;0;0;0;0;0;34115.9;351
291;79;KETENE;42.038;138;232;380;6484.8;145;0.3;0.207;0;0;1.4;0;0;-61115.6;-60320.26;20636.98;79
292;26;KRYPTON;83.8;115.8;119.8;209.4;5501.9475;91.2;0.288;-0.002;2.42;120;0;0;0;0;0;9665.474;26
293;143;MALEIC ANHYDRIDE;59.112;156;276.1;433.2;4073.265;254;0.287;0.195;0.633;293;0.6;0;0;-23860.2;98957.04;24111.36;144
294;290;M-CRESOL;108.14;285.4;475.4;705.8;4559.625;310;0.241;0.464;1.034;293;1.8;1785.6;370.75;-132403.18;-40562.34;47427.38;290
295;236;M-DICHLOROBENZENE;147.004;248.4;446;684;3850.35;359;0.24;0.26;1.288;293;1.4;402.2;300.89;26455.52;78613.08;38636.78;236
296;61;METHANE;16.043;90.7;111.7;190.6;4600.155;99;0.288;0.008;0.425;111.7;0;114.14;57.6;-74887.54;-50859.9;8183.63;61
297;62;METHANOL;32.042;175.5;337.8;512.6;8095.8675;118;0.224;0.559;0.791;293;1.7;555.3;260.64;-201262.88;-162584.24;35271.236;62
298;128;METHYL ACETATE;74.08;193.8;327.4;508.4;4742.01;229;0.257;0.283;0.927;289;2;400.91;226.23;-371465.64;0;30139.2;129
299;111;METHYL ACETYLENE;40.065;136.9;238.7;393;5471.55;162;0.271;0.313;0.658;238;0.2;0;0;192221.12;202476.82;18627.7;112
300;158;METHYL ACRYLATE;69.107;161;391;582.2;3789.555;285;0.223;0.371;0.792;293;3.8;438.04;256.84;34074.04;108710.42;34408.92;159
301;64;METHYL AMINE;31.058;179.7;266.8;430;7457.52;140;0.292;0.275;0.703;259.6;1.3;311.8;176.3;-23023;32274.06;25995.06;64
302;321;METHYL BENZOATE;136.151;260.8;472.2;692;3647.7;396;0.25;0.43;1.086;293;1.9;768.94;332.33;-254006.48;0;43115.8;321
303;56;METHYL BROMIDE;94.939;179.5;276.7;464;8612.625;0;0;0.273;1.737;268;1.8;298.15;211.15;-37674;-28171.78;23922.99;56
304;220;METHYL BUTYRATE;102.134;188.4;275.8;554.4;3475.4475;340;0.257;0.382;0.898;293;1.7;479.35;254.66;0;0;34094.97;220
305;57;METHYL CHLORIDE;50.488;175.4;248.9;416.3;6677.3175;139;0.268;0.156;0.915;293;1.9;426.45;193.56;-86357.18;-62915.58;21432.32;57
306;305;METHYL CYCLOHEXANE;98.189;146.6;374.1;572.1;3475.4475;368;0.269;0.233;0.774;289;0;528.41;271.58;-154840.14;27292.72;31143.84;305
307;519;Methyl cyclopentane;84.162;130.7;345;532.7;3789.555;319;0.273;0.239;0.754;289;0;440.52;243.24;-106743;35790.3;29092.7;519
308;134;METHYL ETHYL ETHER;60.096;184.7;355.4;508.3;4762.275;220;0.248;0;0.786;293;1.7;1139.7;323.44;-272550.46;-173467.84;39850.72;135
309;166;METHYL ETHYL KETONE;72.107;208.2;337;513;4154.325;274;0.27;0.35;0.789;293;0;464.06;253.64;-215830.16;-121394;31395;167
310;139;METHYL ETHYL SULFIDE;92.095;291;563;726;6687.45;255;0.28;0;1.261;293;3;3337.1;406;-585202.8;0;61115.6;140
311;58;METHYL FLUORIDE;34.033;131.4;194.8;317.8;5876.85;124;0.275;0.19;0.843;213;1.8;0;0;-233997.4;-210095.34;0;58
312;95;METHYL FORMATE;60.052;174.2;304.9;487.2;5998.44;172;0.255;0.252;0.974;293;1.8;363.19;212.7;-349949.6;-297331.58;28213.64;95
313;65;METHYL HYDRAZINE;46.072;0;364;567;8035.0725;271;0.462;0;0;0;1.7;0;0;85394.4;177946.86;0;65
314;59;METHYL IODIDE;141.939;206.7;315.6;528;6586.125;190;0.285;0.172;2.279;293;1.6;336.19;229.95;13981.24;15655.64;27209;59
315;265;METHYL ISOBUTYL KETONE;100.161;189;389.6;571;3272.7975;371;0.26;0.4;0.801;293;2.8;473.65;259.03;-283978.24;0;35581;265
316;221;METHYL ISOBUTYRATE;102.134;185.4;365.4;540.8;3434.9175;339;0.259;0.367;0.891;293;2;451.21;246.09;0;0;33379.164;221
317;87;METHYL ISOCYANATE;57.052;0;312;491;5572.875;0;0;0.278;0.958;293;0;0;616.78;-89999;0;29595.02;87
318;214;METHYL ISOPROPYL KETONE;86.134;181;367.4;553.4;3850.35;310;0.259;0.349;0.803;293;2.8;0;0;0;0;30641.52;214
319;63;METHYL MERCAPTAN;48.107;150;279.1;470;7234.605;145;0.268;0.155;0.866;293;1.3;0;0;-22981.14;-9920.82;24571.82;63
320;213;METHYL N-PROPYL KETONE;86.134;196;375.5;564;3890.88;301;0.25;0.348;0.806;293;2.5;437.94;243.03;-258778.52;-137133.36;33488;213
321;287;METHYL PHENYL ETHER;108.14;235.7;426.8;641;4174.59;0;0;0;0.996;293;1.2;388.84;325.85;0;0;0;287
322;320;METHYL PHENYL KETONE;120.151;292.8;474.9;701;3850.35;376;0.25;0.42;1.032;288;3;1316.4;310.82;-86901.36;1841.84;0;320
323;173;METHYL PROPIONATE;88.107;227.2;427.9;609;4053;292;0.23;0.61;0.968;293;1.3;583.65;311.24;-484152.76;0;41148.38;174
324;135;METHYLAL;60.096;134;280.5;437.8;4397.505;221;0.267;0.236;0.7;293;1.2;303.82;171.66;-216541.78;-117710.32;24697.4;136
325;327;M-ETHYLPHENOL;122.167;269;491.6;716.4;0;0;0;0;1.025;273;0;0;0;-146551.86;0;50818.04;327
326;296;METHYLPHENYLAMINE;107.156;216;469.1;701;5197.9725;0;0;0;0.989;293;1.7;915.12;332.74;85394.4;199295.46;0;296
327;107;MONOETHANOLAMINE;73.139;223.4;328.6;496.6;3708.495;301;0.27;0.299;0.707;293;1.1;473.89;229.29;-72417.8;72124.78;27836.9;108
328;179;MORPHOLINE;71.123;0;359.7;568.6;5613.405;249;0.296;0;0.852;295;1.6;0;0;-3599.96;114738.26;0;180
329;457;M-TERPHENYL;230.31;360;638;924.8;3505.845;784;0.358;0;0;0;0;940.58;460.94;0;0;0;457
330;298;M-TOLUIDINE;107.156;242.8;476.5;709;4154.325;343;0.24;0.406;0.989;293;1.5;928.12;354.07;0;0;45627.4;298
331;323;M-XYLENE;106.168;225.3;412.3;617;3546.375;376;0.26;0.331;0.864;293;0.3;453.42;257.18;17246.32;118924.26;36376.34;323
332;336;N,N-DIMETHYLANILINE;121.183;275.6;466.7;687;3627.435;0;0;0;0.956;293;1.6;553.02;320.03;84138.6;231318.36;0;336
333;398;NAPHTHALENE;128.174;353.5;491.1;748.4;4053;410;0.267;0.302;0.971;363;0;873.32;352.57;151030.88;223699.84;43283.24;398
334;180;N-BUTANE;87.122;268.4;401.4;618;5471.55;253;0.27;0.37;1;293;1.5;914.14;332.75;0;0;37674;181
335;181;N-BUTANOL;58.124;134.8;272.7;425.2;3799.6875;255;0.274;0.193;0.579;293;0;265.84;160.2;-126207.9;-17162.6;22403.472;183
336;489;n-Butyl acetate;116.161;189;389.6;571;3272.7975;371;0.26;0.4;0.801;293;2.8;537.58;272.3;-486664.36;0;35999.6;489
337;191;N-BUTYL AMINE;122.244;171.7;427.2;642;0;0;0;0;0.998;293;2;0;0;-74678.24;22269.52;37715.86;192
338;409;N-BUTYLANILINE;149.236;259;513.9;721;2837.1;518;0.25;0;0.932;293;0;1111.1;341.28;0;0;48934.34;409
339;400;N-BUTYLBENZENE;134.222;185.2;456.4;660.5;2887.7625;497;0.261;0.392;0.86;293;0.4;563.84;296.01;-13813.8;144751.88;39264.68;400
340;413;N-BUTYLCYCLOHEXANE;140.27;198.4;454.1;667;3151.2075;0;0;0.362;0.799;293;0;598.3;311.39;-213276.7;56469.14;38511.2;413
341;163;N-BUTYRALDEHYDE;56.108;182.4;285.7;459.9;4985.19;210;0.274;0.209;0.694;293;0;0;0;26664.82;110091.8;24195.08;165
342;169;N-BUTYRIC ACID;72.107;157.9;308.8;475;4073.265;260;0.27;0;0.793;293;1.3;349.95;189.02;-140231;0;26497.38;170
343;418;N-DECANE;142.286;243.5;447.3;617.6;2107.56;603;0.247;0.49;0.73;293;0;558.61;288.37;-249778.62;33236.84;39298.168;418
344;446;N-DECYCLCYCLOPENTANE;210.405;0;552.5;723.8;1519.875;0;0;0.654;0;0;0;-4;4.68;-33488;3230503.64;0;446
345;450;N-DECYCYCLOHEXANE;224.432;0;570.8;750;1357.755;0;0;0.583;0;0;0;-4;5.12;-33488;3875566.24;0;450
346;433;N-DODECENE;170.34;263.6;489.5;658.3;1823.85;713;0.24;0.562;0.748;293;0;631.63;318.78;-291010.72;50064.56;43659.98;433
347;453;N-DODECYCLOPENTANE;238.459;0;584.1;750;1296.96;0;0;0.719;0;0;0;853.9;385.53;-336052.08;125998.6;52618.02;453
348;466;N-EICOSANE;282.556;310;617;767;1114.575;0;0;0.907;0.775;313;0;811.29;401.67;-455980.98;117375.44;57515.64;466
349;31;NEON;20.183;24.5;27;44.4;2756.04;41.7;0.311;0;1.204;27;0;0;0;0;0;1841.84;31
350;455;N-HEPTADECANE;240.475;295;575.2;733;1317.225;1000;0.22;0.77;0.778;293;0;757.88;375.9;-394111.9;92133.86;52911.04;455
351;308;N-HEPTANE;100.205;182.6;371.6;540.2;2735.775;432;0.263;0.351;0.684;293;0;436.73;232.53;-187867.68;7995.26;31713.136;308
352;431;N-HEPTYLCYCLOPENTANE;168.324;0;497.3;679;1945.44;0;0;0.515;0;0;0;654.77;333.12;-230230;86650.2;43366.96;431
353;452;N-HEXADECANE;226.448;291;560;717;1418.55;0;0;0.742;0.773;293;0;738.3;366.11;-373516.78;83720;51236.64;452
354;468;N-HEXADECYLCYCLOPENTANE;294.567;0;637;791;972.72;0;0;0.861;0;0;0;977.42;412.29;-415795.38;162374.94;59357.48;468
355;271;N-HEXANE;86.178;177.8;341.9;507.4;2968.8225;370;0.26;0.296;0.659;293;0;362.79;207.09;-167272.56;-251.16;28866.656;271
356;426;N-HEXYLCYCLOPENTANE;154.297;0;476.3;660.1;2137.9575;0;0;0.476;0;0;0;617.57;318.65;-209593.02;78236.34;41190.24;426
357;27;NITRIC OXIDE;30.006;109.5;121.4;180;6484.8;58;0.25;0.607;1.28;121;0.2;0;0;90417.6;86733.92;13813.8;27
358;29;NITROGEN;28.013;63.3;77.4;126.2;3394.3875;89.5;0.29;0.04;0.804;78.1;0;90.3;46.41;0;0;5579.938;29
359;28;NITROGEN DIOXIDE;46.006;261.9;294.3;431.4;10132.5;170;0.48;0.86;1.447;292.9;0.4;406.2;230.21;33864.74;51990.12;19067.23;28
360;12;NITROGEN TRIFLUORIDE;71.002;66.4;144.1;234;4529.2275;0;0;0.132;1.537;144;0.2;0;0;-124659.08;-127170.68;0;12
361;60;NITROMETHANE;61.041;244.6;374.4;588;6312.5475;173;0.224;0.346;1.138;293;3.1;452.5;261.21;-74761.96;-6948.76;34429.85;60
362;5;NITROSYL CHLORIDE;65.459;213.5;2667.7;440;9119.25;139;0.35;0.318;1.42;261;1.8;0;0;52618.02;66976;25702.04;5
363;30;NITROUS OXIDE;44.013;182.3;184.7;309.6;7244.7375;97.4;0.274;0.16;1.226;183.6;0.2;0;0;81585.14;103687.22;16555.63;30
